date,summary,sunriseTime,apparentTemperatureMinTime,moonPhase,icon,precipType,apparentTemperatureMax,temperatureMax,time,apparentTemperatureMaxTime,sunsetTime,pressure,windSpeed,temperatureMin,apparentTemperatureMin,windBearing,temperatureMaxTime,temperatureMinTime
4/5/2015,Clear throughout the day.,1428241779,1428253200,0.54,clear-day,rain,55.41,55.41,1428217200,1428274800,1428287770,1013.26,5.44,50.88,50.88,256,1428274800,1428253200
4/6/2015,Breezy overnight.,1428328089,1428328800,0.57,wind,rain,59.15,59.15,1428303600,1428357600,1428374224,1013.3,7.98,48.67,45.51,175,1428357600,1428321600
4/7/2015,Clear throughout the day.,1428414400,1428411600,0.6,clear-day,rain,57.56,57.56,1428390000,1428444000,1428460678,1011.83,7.37,50.21,50.21,219,1428444000,1428411600
4/8/2015,Clear throughout the day.,1428500711,1428483600,0.64,clear-day,rain,59.41,59.41,1428476400,1428541200,1428547133,1019.89,5.9,50.53,50.53,298,1428541200,1428483600
4/9/2015,Clear throughout the day.,1428587023,1428588000,0.67,clear-day,rain,62.91,62.91,1428562800,1428620400,1428633588,1016.44,4.37,51.68,51.68,298,1428620400,1428588000
4/10/2015,Clear throughout the day.,1428673336,1428674400,0.71,clear-day,rain,61.85,61.85,1428649200,1428710400,1428720042,1016.39,4.22,52.59,52.59,274,1428710400,1428674400
4/11/2015,Clear throughout the day.,1428759649,1428760800,0.74,clear-day,rain,66.35,66.35,1428735600,1428789600,1428806497,1017.31,3.92,52.7,52.7,254,1428789600,1428760800
4/12/2015,Clear throughout the day.,1428845962,1428847200,0.78,clear-day,rain,68.7,68.7,1428822000,1428876000,1428892952,1016.14,3.04,54.23,54.23,253,1428876000,1428847200
4/13/2015,Clear throughout the day.,1428932277,1428933600,0.82,clear-day,rain,57.53,57.53,1428908400,1428969600,1428979407,1018.24,10.11,51.88,51.88,264,1428969600,1428933600
4/14/2015,Clear throughout the day.,1429018592,1429023600,0.85,clear-day,rain,60.44,60.44,1428994800,1429056000,1429065862,1024.74,10.14,50.44,50.44,309,1429056000,1429023600
4/15/2015,Clear throughout the day.,1429104907,1429092000,0.89,clear-day,rain,66.56,66.56,1429081200,1429146000,1429152318,1020.03,6.74,53.47,53.47,320,1429146000,1429092000
4/16/2015,Clear throughout the day.,1429191224,1429178400,0.93,clear-day,rain,74.8,74.8,1429167600,1429218000,1429238773,1016.09,5.07,57.38,57.38,350,1429218000,1429178400
4/17/2015,Clear throughout the day.,1429277541,1429336800,0.97,clear-day,rain,64.08,64.08,1429254000,1429304400,1429325228,1017.75,3.65,51.53,51.53,289,1429304400,1429336800
4/18/2015,Clear throughout the day.,1429363859,1429344000,0.01,clear-day,rain,60.35,60.35,1429340400,1429390800,1429411684,1016.02,5.14,50.88,50.88,278,1429390800,1429344000
4/19/2015,Clear throughout the day.,1429450177,1429434000,0.04,clear-day,rain,58.85,58.85,1429426800,1429480800,1429498139,1013.79,6.34,50.88,50.88,261,1429480800,1429434000
4/20/2015,Clear throughout the day.,1429536497,1429531200,0.08,clear-day,rain,57.97,57.97,1429513200,1429570800,1429584595,1011.77,8.54,53.21,53.21,257,1429570800,1429531200
4/21/2015,Clear throughout the day.,1429622817,1429621200,0.11,clear-day,rain,55.24,55.24,1429599600,1429657200,1429671051,1011.59,9.79,53,53,235,1429657200,1429621200
4/22/2015,Clear throughout the day.,1429709139,1429707600,0.15,clear-day,rain,59.47,59.47,1429686000,1429736400,1429757507,1011.4,5.94,52.32,52.32,239,1429736400,1429707600
4/23/2015,Clear throughout the day.,1429795461,1429797600,0.18,clear-day,rain,59,59,1429772400,1429822800,1429843963,1011.45,7.02,51.65,51.65,218,1429822800,1429797600
4/24/2015,Clear throughout the day.,1429881784,1429884000,0.21,clear-day,rain,57.97,57.97,1429858800,1429909200,1429930419,1014.82,11.59,51.68,51.68,264,1429909200,1429884000
4/25/2015,Clear throughout the day.,1429968108,1429977600,0.24,clear-day,rain,59.21,59.21,1429945200,1429999200,1430016875,1014.43,9.85,51.88,51.88,266,1429999200,1429977600
4/26/2015,Clear throughout the day.,1430054434,1430056800,0.27,clear-day,rain,65.2,65.2,1430031600,1430089200,1430103331,1018.87,4.31,53.71,53.71,278,1430089200,1430056800
4/27/2015,Clear throughout the day.,1430140760,1430200800,0.3,clear-day,rain,72.23,72.23,1430118000,1430168400,1430189787,1015.91,3.65,52.88,52.88,254,1430168400,1430200800
4/28/2015,Clear throughout the day.,1430227087,1430226000,0.33,clear-day,rain,61.03,61.03,1430204400,1430269200,1430276243,1016.79,6.21,51.88,51.88,221,1430269200,1430226000
4/29/2015,Clear throughout the day.,1430313415,1430308800,0.36,clear-day,rain,63.56,63.56,1430290800,1430348400,1430362699,1015.14,5.29,52.12,52.12,230,1430348400,1430308800
4/30/2015,Clear throughout the day.,1430399745,1430377200,0.39,clear-day,rain,80.49,80.49,1430377200,1430438400,1430449155,1010.38,2.58,56.12,56.12,297,1430438400,1430377200
5/1/2015,Clear throughout the day.,1430486075,1430546400,0.42,clear-day,rain,65.26,65.26,1430463600,1430463600,1430535611,1010.85,5.12,54.88,54.88,304,1430463600,1430546400
5/2/2015,Clear throughout the day.,1430572407,1430632800,0.46,clear-day,rain,58.94,58.94,1430550000,1430604000,1430622067,1011.63,8.13,53.88,53.88,275,1430604000,1430632800
5/3/2015,Clear throughout the day.,1430658740,1430647200,0.48,clear-day,rain,58.09,58.09,1430636400,1430694000,1430708523,1012.19,10.44,52.88,52.88,260,1430694000,1430647200
5/4/2015,Clear throughout the day.,1430745074,1430744400,0.52,clear-day,rain,55.56,55.56,1430722800,1430787600,1430794979,1014.33,8.88,51,51,241,1430787600,1430744400
5/5/2015,Clear throughout the day.,1430831410,1430834400,0.55,clear-day,rain,59.38,59.38,1430809200,1430863200,1430881435,1013.47,8.39,52,52,200,1430863200,1430834400
5/6/2015,Clear throughout the day.,1430917746,1430917200,0.59,clear-day,rain,63.12,63.12,1430895600,1430953200,1430967891,1010.74,4.68,51.56,51.56,190,1430953200,1430917200
5/7/2015,Clear throughout the day.,1431004084,1431003600,0.62,clear-day,rain,64.32,64.32,1430982000,1431046800,1431054346,1007.68,3.71,52.23,52.23,194,1431046800,1431003600
5/8/2015,Clear throughout the day.,1431090424,1431151200,0.66,clear-day,rain,59.85,59.85,1431068400,1431115200,1431140801,1011.74,5.41,52.77,52.77,261,1431115200,1431151200
5/9/2015,Clear throughout the day.,1431176764,1431154800,0.69,clear-day,rain,58.24,58.24,1431154800,1431208800,1431227256,1018.42,8.31,51.88,51.88,248,1431208800,1431154800
5/10/2015,Clear throughout the day.,1431263106,1431273600,0.73,clear-day,rain,56.32,56.32,1431241200,1431298800,1431313711,1017.49,7.71,51,51,242,1431298800,1431273600
5/11/2015,Clear throughout the day.,1431349450,1431349200,0.77,clear-day,rain,58.65,58.65,1431327600,1431385200,1431400166,1013.28,8.7,51.68,51.68,250,1431385200,1431349200
5/12/2015,Clear throughout the day.,1431435794,1431435600,0.8,clear-day,rain,60.44,60.44,1431414000,1431471600,1431486620,1013.11,10.62,52.41,52.41,271,1431471600,1431435600
5/13/2015,Clear throughout the day.,1431522140,1431522000,0.84,clear-day,rain,58.88,58.88,1431500400,1431565200,1431573074,1013.73,9.3,52.12,52.12,259,1431565200,1431522000
5/14/2015,Clear throughout the day.,1431608488,1431669600,0.88,clear-day,rain,60.12,60.12,1431586800,1431637200,1431659528,1010.2,5.99,55.32,55.32,259,1431637200,1431669600
5/15/2015,Clear throughout the day.,1431694837,1431694800,0.92,clear-day,rain,58.09,58.09,1431673200,1431730800,1431745981,1012.62,10.72,52.88,52.88,266,1431730800,1431694800
5/16/2015,Clear throughout the day.,1431781188,1431777600,0.95,clear-day,rain,58.68,58.68,1431759600,1431820800,1431832434,1015.24,7.97,52.88,52.88,236,1431820800,1431777600
5/17/2015,Clear throughout the day.,1431867540,1431864000,0.99,clear-day,rain,58.3,58.3,1431846000,1431903600,1431918886,1016.78,10.04,54.32,54.32,263,1431903600,1431864000
5/18/2015,Clear throughout the day.,1431953893,1431939600,0.03,clear-day,rain,57.44,57.44,1431932400,1431982800,1432005338,1018.01,10.76,53.88,53.88,266,1431982800,1431939600
5/19/2015,Clear throughout the day.,1432040249,1432047600,0.06,clear-day,rain,59.12,59.12,1432018800,1432072800,1432091789,1017.94,9.32,53.88,53.88,257,1432072800,1432047600
5/20/2015,Clear throughout the day.,1432126605,1432119600,0.1,clear-day,rain,58,58,1432105200,1432170000,1432178240,1014.55,8.64,54,54,248,1432170000,1432119600
5/21/2015,Clear throughout the day.,1432212964,1432216800,0.13,clear-day,rain,60.85,60.85,1432191600,1432252800,1432264690,1013.99,7.66,54.44,54.44,263,1432252800,1432216800
5/22/2015,Clear throughout the day.,1432299324,1432299600,0.16,clear-day,rain,59.88,59.88,1432278000,1432335600,1432351139,1016.27,8.78,55.88,55.88,263,1432335600,1432299600
5/23/2015,Clear throughout the day.,1432385685,1432393200,0.19,clear-day,rain,60.44,60.44,1432364400,1432422000,1432437588,1017.94,6.94,53,53,226,1432422000,1432393200
5/24/2015,Clear throughout the day.,1432472048,1432483200,0.22,clear-day,rain,56.33,56.33,1432450800,1432512000,1432524036,1016.14,8.78,52.88,52.88,235,1432512000,1432483200
5/25/2015,Clear throughout the day.,1432558413,1432562400,0.25,clear-day,rain,57.65,57.65,1432537200,1432591200,1432610484,1014.84,8.46,52.44,52.44,246,1432591200,1432562400
5/26/2015,Clear throughout the day.,1432644780,1432638000,0.28,clear-day,rain,58.97,58.97,1432623600,1432684800,1432696930,1015.87,7.86,53.88,53.88,254,1432684800,1432638000
5/27/2015,Clear throughout the day.,1432731148,1432735200,0.31,clear-day,rain,57.76,57.76,1432710000,1432774800,1432783376,1016.35,8.85,52.65,52.65,249,1432774800,1432735200
5/28/2015,Clear throughout the day.,1432817517,1432821600,0.34,clear-day,rain,59.8,59.8,1432796400,1432854000,1432869821,1016.54,7.55,51.44,51.44,245,1432854000,1432821600
5/29/2015,Clear throughout the day.,1432903889,1432882800,0.37,clear-day,rain,57.53,57.53,1432882800,1432940400,1432956265,1015.16,7.37,52.09,52.09,242,1432940400,1432882800
5/30/2015,Clear throughout the day.,1432990262,1432987200,0.4,clear-day,rain,60.74,60.74,1432969200,1433023200,1433042708,1013.92,5.99,51.44,51.44,247,1433023200,1432987200
5/31/2015,Clear throughout the day.,1433076637,1433077200,0.43,clear-day,rain,58.97,58.97,1433055600,1433109600,1433129150,1013.75,8.68,51.65,51.65,258,1433109600,1433077200
6/1/2015,Clear throughout the day.,1433163014,1433167200,0.47,clear-day,rain,65.91,65.91,1433142000,1433196000,1433215591,1016.25,4.13,56.88,56.88,242,1433196000,1433167200
6/2/2015,Clear throughout the day.,1433249392,1433239200,0.51,clear-day,rain,63.21,63.21,1433228400,1433289600,1433302031,1016.6,6.51,56.65,56.65,250,1433289600,1433239200
6/3/2015,Clear throughout the day.,1433335773,1433336400,0.54,clear-day,rain,61.68,61.68,1433314800,1433365200,1433388470,1013.17,6.58,54.88,54.88,221,1433365200,1433336400
6/4/2015,Clear throughout the day.,1433422154,1433422800,0.57,clear-day,rain,64.24,64.24,1433401200,1433458800,1433474907,1009.92,5.69,54.12,54.12,205,1433458800,1433422800
6/5/2015,Clear throughout the day.,1433508538,1433509200,0.61,clear-day,rain,62.62,62.62,1433487600,1433530800,1433561344,1009.87,5.09,55.88,55.88,275,1433530800,1433509200
6/6/2015,Clear throughout the day.,1433594924,,0.64,clear-day,rain,62.26,62.26,1433574000,1433620800,1433647779,1012.03,8.1,,,281,1433620800,
6/7/2015,Clear throughout the day.,1433681311,1433674800,0.68,clear-day,rain,65.94,65.94,1433660400,1433714400,1433734213,1012.19,5.18,55.65,55.65,284,1433714400,1433674800
6/8/2015,Clear throughout the day.,1433767700,1433754000,0.72,clear-day,rain,80.17,80.17,1433746800,1433808000,1433820646,1010.29,4.71,56.97,56.97,307,1433808000,1433754000
6/9/2015,Clear throughout the day.,1433854090,1433851200,0.76,clear-day,rain,70.55,70.55,1433833200,1433883600,1433907078,1011.59,3.91,55.65,55.65,276,1433883600,1433851200
6/10/2015,Clear throughout the day.,1433940483,1434002400,0.79,clear-day,rain,66.97,66.97,1433919600,1433966400,1433993508,1012.39,3.17,59.09,59.09,269,1433966400,1434002400
6/11/2015,Clear throughout the day.,1434026877,1434024000,0.83,clear-day,rain,68.12,68.12,1434006000,1434067200,1434079936,1011.44,4.5,56.32,56.32,275,1434067200,1434024000
6/12/2015,Clear throughout the day.,1434113273,1434099600,0.87,clear-day,rain,70.26,70.26,1434092400,1434153600,1434166364,1009.27,4.8,56.41,56.41,286,1434153600,1434099600
6/13/2015,Clear throughout the day.,1434199671,1434261600,0.91,clear-day,rain,63.5,63.5,1434178800,1434222000,1434252790,1008.16,9.24,56.88,56.88,272,1434222000,1434261600
6/14/2015,Clear throughout the day.,1434286070,1434340800,0.94,clear-day,rain,59.53,59.53,1434265200,1434312000,1434339214,1009.55,11.07,54.88,54.88,256,1434312000,1434340800
6/15/2015,Clear throughout the day.,1434372471,1434380400,0.97,clear-day,rain,59,59,1434351600,1434412800,1434425637,1012.37,8.7,53.88,53.88,241,1434412800,1434380400
6/16/2015,Clear throughout the day.,1434458874,1434466800,0.02,clear-day,rain,62.74,62.74,1434438000,1434499200,1434512058,1013.95,6.55,54.24,54.24,241,1434499200,1434466800
6/17/2015,Clear throughout the day.,1434545278,1434542400,0.05,clear-day,rain,63.82,63.82,1434524400,1434578400,1434598478,1013.38,6.06,53.88,53.88,253,1434578400,1434542400
6/18/2015,Clear throughout the day.,1434631685,1434632400,0.08,clear-day,rain,62.09,62.09,1434610800,1434672000,1434684896,1015.29,7.75,54.09,54.09,247,1434672000,1434632400
6/19/2015,Clear throughout the day.,1434718093,1434718800,0.11,clear-day,rain,64.29,64.29,1434697200,1434758400,1434771312,1015.04,5.61,53.09,53.09,245,1434758400,1434718800
6/20/2015,Clear throughout the day.,1434804502,1434859200,0.14,clear-day,rain,64.41,64.41,1434783600,1434844800,1434857727,1012.4,5.89,55.41,55.41,254,1434844800,1434859200
6/21/2015,Clear throughout the day.,1434890913,1434895200,0.17,clear-day,rain,61.44,61.44,1434870000,1434938400,1434944141,1015.4,8.37,55.09,55.09,254,1434938400,1434895200
6/22/2015,Clear throughout the day.,1434977326,1434981600,0.2,clear-day,rain,59.68,59.68,1434956400,1435024800,1435030552,1016.92,6.98,54.65,54.65,246,1435024800,1434981600
6/23/2015,Clear throughout the day.,1435063741,1435064400,0.23,clear-day,rain,65.53,65.53,1435042800,1435093200,1435116962,1015.2,6.55,55.44,55.44,236,1435093200,1435064400
6/24/2015,Clear throughout the day.,1435150156,1435147200,0.26,clear-day,rain,66.88,66.88,1435129200,1435179600,1435203370,1013.3,6.46,55.33,55.33,238,1435179600,1435147200
6/25/2015,Clear throughout the day.,1435236574,1435226400,0.29,clear-day,rain,70.53,70.53,1435215600,1435273200,1435289777,1012.05,5.11,59.09,59.09,295,1435273200,1435226400
6/26/2015,Clear throughout the day.,1435322993,1435327200,0.32,clear-day,rain,66.38,66.38,1435302000,1435356000,1435376181,1013.2,6.79,59.29,59.29,291,1435356000,1435327200
6/27/2015,Clear throughout the day.,1435409414,1435406400,0.35,clear-day,rain,68.29,68.29,1435388400,1435446000,1435462584,1015.16,7.47,59.09,59.09,279,1435446000,1435406400
6/28/2015,Clear throughout the day.,1435495836,1435557600,0.39,clear-day,rain,64.97,64.97,1435474800,1435539600,1435548985,1015.68,8.36,60.73,60.73,275,1435539600,1435557600
6/29/2015,Clear throughout the day.,1435582259,1435586400,0.42,clear-day,rain,69.5,69.5,1435561200,1435622400,1435635385,1015.16,6.66,57,57,251,1435622400,1435586400
6/30/2015,Clear throughout the day.,1435668684,1435665600,0.45,clear-day,rain,74.89,74.89,1435647600,1435705200,1435721782,1011.66,3.92,58,58,279,1435705200,1435665600
7/1/2015,Clear throughout the day.,1435755110,1435748400,0.48,clear-day,rain,68.2,68.2,1435734000,1435795200,1435808178,1011.78,5.05,58.53,58.53,290,1435795200,1435748400
7/2/2015,Clear throughout the day.,1435841538,1435852800,0.53,clear-day,rain,64.53,64.53,1435820400,1435878000,1435894572,1013.81,6.33,59,59,281,1435878000,1435852800
7/3/2015,Clear throughout the day.,1435927967,1435932000,0.56,clear-day,rain,67.2,67.2,1435906800,1435964400,1435980964,1013.3,6.71,59.53,59.53,270,1435964400,1435932000
7/4/2015,Clear throughout the day.,1436014397,1436007600,0.6,clear-day,rain,65.41,65.41,1435993200,1436047200,1436067355,1011.56,7.43,58.88,58.88,266,1436047200,1436007600
7/5/2015,Clear throughout the day.,1436100828,1436104800,0.63,clear-day,rain,66.97,66.97,1436079600,1436122800,1436153743,1014,10.38,60.88,60.88,262,1436122800,1436104800
7/6/2015,Clear throughout the day.,1436187261,1436187600,0.67,clear-day,rain,68.29,68.29,1436166000,1436230800,1436240130,1017.24,9.13,60.32,60.32,261,1436230800,1436187600
7/7/2015,Clear throughout the day.,1436273695,1436335200,0.71,clear-day,rain,67.77,67.77,1436252400,1436295600,1436326515,1015.28,9.93,62.32,62.32,265,1436295600,1436335200
7/8/2015,Clear throughout the day.,1436360130,1436364000,0.75,clear-day,rain,63.65,63.65,1436338800,1436400000,1436412898,1011.66,8.95,60.09,60.09,266,1436400000,1436364000
7/9/2015,Clear throughout the day.,1436446566,1436443200,0.78,clear-day,rain,64.09,64.09,1436425200,1436472000,1436499280,1011.49,6.58,59.65,59.65,262,1436472000,1436443200
7/10/2015,Clear throughout the day.,1436533003,1436515200,0.82,clear-day,rain,66.74,66.74,1436511600,1436565600,1436585659,1013.22,7.01,61.33,61.33,272,1436565600,1436515200
7/11/2015,Clear throughout the day.,1436619441,1436619600,0.86,clear-day,rain,67.62,67.62,1436598000,1436648400,1436672037,1014.68,9.03,61.53,61.53,272,1436648400,1436619600
7/12/2015,Clear throughout the day.,1436705881,1436706000,0.89,clear-day,rain,68.97,68.97,1436684400,1436731200,1436758413,1016.51,9.37,62.88,62.88,266,1436731200,1436706000
7/13/2015,Clear throughout the day.,1436792321,1436853600,0.93,clear-day,rain,68.65,68.65,1436770800,1436824800,1436844787,1015.27,7.14,62.56,62.56,257,1436824800,1436853600
7/14/2015,Clear throughout the day.,1436878762,1436886000,0.96,clear-day,rain,65.33,65.33,1436857200,1436914800,1436931160,1012.69,7.56,59.09,59.09,236,1436914800,1436886000
7/15/2015,Clear throughout the day.,1436965204,1436950800,0.99,clear-day,rain,70.15,70.15,1436943600,1436997600,1437017531,1011.71,5.13,61.09,61.09,246,1436997600,1436950800
7/16/2015,Clear throughout the day.,1437051647,1437033600,0.03,clear-day,rain,66.91,66.91,1437030000,1437076800,1437103900,1012.36,6.41,60.53,60.53,287,1437076800,1437033600
7/17/2015,Clear throughout the day.,1437138090,1437130800,0.06,clear-day,rain,66.94,66.94,1437116400,1437166800,1437190267,1010.42,6.24,60.88,60.88,285,1437166800,1437130800
7/18/2015,Clear throughout the day.,1437224535,1437220800,0.09,clear-day,rain,68.26,68.26,1437202800,1437256800,1437276633,1012.82,7.01,60.85,60.85,276,1437256800,1437220800
7/19/2015,Clear throughout the day.,1437310980,1437292800,0.12,clear-day,rain,79.61,79.61,1437289200,1437343200,1437362997,1016.85,3.57,64.65,64.65,288,1437343200,1437292800
7/20/2015,Clear throughout the day.,1437397426,1437458400,0.15,clear-day,rain,71.94,71.94,1437375600,1437415200,1437449359,1015.4,4.5,62.53,62.53,255,1437415200,1437458400
7/21/2015,Clear throughout the day.,1437483872,1437480000,0.18,clear-day,rain,64.3,64.3,1437462000,1437512400,1437535719,1012.71,7.17,60.21,60.21,252,1437512400,1437480000
7/22/2015,Clear throughout the day.,1437570319,1437570000,0.21,clear-day,rain,63.21,63.21,1437548400,1437602400,1437622078,1011.4,9.04,60.65,60.65,246,1437602400,1437570000
7/23/2015,Clear throughout the day.,1437656767,1437649200,0.24,clear-day,rain,65.09,65.09,1437634800,1437692400,1437708436,1015.13,8.88,60,60,247,1437692400,1437649200
7/24/2015,Clear throughout the day.,1437743215,1437742800,0.27,clear-day,rain,68.09,68.09,1437721200,1437775200,1437794791,1018.65,7.32,58.88,58.88,260,1437775200,1437742800
7/25/2015,Clear throughout the day.,1437829663,1437836400,0.3,clear-day,rain,64.21,64.21,1437807600,1437865200,1437881145,1017.95,6.98,58.88,58.88,255,1437865200,1437836400
7/26/2015,Clear throughout the day.,1437916113,1437904800,0.34,clear-day,rain,65.8,65.8,1437894000,1437940800,1437967498,1013.98,6.45,59.33,59.33,233,1437940800,1437904800
7/27/2015,Clear throughout the day.,1438002562,1437994800,0.37,clear-day,rain,74.03,74.03,1437980400,1438030800,1438053849,1013.13,3.51,60.24,60.24,246,1438030800,1437994800
7/28/2015,Clear throughout the day.,1438089012,1438084800,0.4,clear-day,rain,78.82,78.82,1438066800,1438124400,1438140198,1011.26,2.72,61.88,61.88,298,1438124400,1438084800
7/29/2015,Clear throughout the day.,1438175463,1438178400,0.44,clear-day,rain,72,72,1438153200,1438207200,1438226546,1012.58,4.81,61.3,61.3,308,1438207200,1438178400
7/30/2015,Clear throughout the day.,1438261913,1438261200,0.47,clear-day,rain,69.41,69.41,1438239600,1438297200,1438312893,1015.92,7.17,61.32,61.32,270,1438297200,1438261200
7/31/2015,Clear throughout the day.,1438348364,1438344000,0.51,clear-day,rain,65.41,65.41,1438326000,1438380000,1438399238,1015.98,7.27,61.53,61.53,260,1438380000,1438344000
8/1/2015,Clear throughout the day.,1438434816,1438426800,0.55,clear-day,rain,69.62,69.62,1438412400,1438470000,1438485581,1015.13,8.19,62.88,62.88,262,1438470000,1438426800
8/2/2015,Clear throughout the day.,1438521267,1438524000,0.59,clear-day,rain,67.62,67.62,1438498800,1438552800,1438571923,1013.99,9.11,62.44,62.44,266,1438552800,1438524000
8/3/2015,Clear throughout the day.,1438607719,1438610400,0.62,clear-day,rain,69.41,69.41,1438585200,1438642800,1438658264,1014.09,9.54,63.65,63.65,273,1438642800,1438610400
8/4/2015,Clear throughout the day.,1438694171,1438696800,0.66,clear-day,rain,69.18,69.18,1438671600,1438725600,1438744604,1015.29,7.63,63.32,63.32,270,1438725600,1438696800
8/5/2015,Clear throughout the day.,1438780623,1438779600,0.7,clear-day,rain,70.26,70.26,1438758000,1438815600,1438830942,1015.45,5.77,62.68,62.68,271,1438815600,1438779600
8/6/2015,Clear throughout the day.,1438867075,1438866000,0.74,clear-day,rain,67.44,67.44,1438844400,1438894800,1438917278,1011.79,5.76,61.32,61.32,260,1438894800,1438866000
8/7/2015,Clear throughout the day.,1438953527,1438948800,0.77,clear-day,rain,69.85,69.85,1438930800,1438981200,1439003614,1011.6,6.83,61.88,61.88,269,1438981200,1438948800
8/8/2015,Clear throughout the day.,1439039980,1439046000,0.81,clear-day,rain,64.68,64.68,1439017200,1439085600,1439089948,1013.5,7.74,61.21,61.21,252,1439085600,1439046000
8/9/2015,Clear throughout the day.,1439126432,1439132400,0.84,clear-day,rain,67.56,67.56,1439103600,1439157600,1439176280,1013.53,6.48,60.53,60.53,234,1439157600,1439132400
8/10/2015,Clear throughout the day.,1439212885,1439211600,0.88,clear-day,rain,66.44,66.44,1439190000,1439233200,1439262612,1013.46,8.75,59.77,59.77,254,1439233200,1439211600
8/11/2015,Clear throughout the day.,1439299337,1439294400,0.91,clear-day,rain,67.53,67.53,1439276400,1439337600,1439348942,1013.44,7.31,59.88,59.88,254,1439337600,1439294400
8/12/2015,Clear throughout the day.,1439385790,1439373600,0.94,clear-day,rain,72.53,72.53,1439362800,1439424000,1439435272,1016.66,5.08,60.88,60.88,267,1439424000,1439373600
8/13/2015,Clear throughout the day.,1439472243,1439481600,0.97,clear-day,rain,70.29,70.29,1439449200,1439506800,1439521600,1017,6.95,62,62,263,1439506800,1439481600
8/14/2015,Clear throughout the day.,1439558695,1439557200,0.01,clear-day,rain,71.77,71.77,1439535600,1439600400,1439607927,1017.1,6.56,63.32,63.32,263,1439600400,1439557200
8/15/2015,Clear throughout the day.,1439645148,1439643600,0.04,clear-day,rain,83.55,83.55,1439622000,1439672400,1439694253,1014.17,2.47,65.03,65.03,284,1439672400,1439643600
8/16/2015,Clear throughout the day.,1439731600,1439730000,0.07,clear-day,rain,85.05,85.05,1439708400,1439762400,1439780577,1011.22,3.61,64.44,64.44,309,1439762400,1439730000
8/17/2015,Clear throughout the day.,1439818053,1439877600,0.1,clear-day,rain,72.09,72.09,1439794800,1439845200,1439866901,1010.74,4.81,61.77,61.77,298,1439845200,1439877600
8/18/2015,Clear throughout the day.,1439904505,1439906400,0.13,clear-day,rain,68.5,68.5,1439881200,1439935200,1439953224,1012.78,6.88,61.53,61.53,277,1439935200,1439906400
8/19/2015,Clear throughout the day.,1439990957,1439978400,0.16,clear-day,rain,66.93,66.93,1439967600,1440025200,1440039545,1013.31,7.75,61.88,61.88,270,1440025200,1439978400
8/20/2015,Clear throughout the day.,1440077410,1440086400,0.19,clear-day,rain,64.85,64.85,1440054000,1440111600,1440125866,1012.46,7.79,61.09,61.09,266,1440111600,1440086400
8/21/2015,Clear throughout the day.,1440163862,1440162000,0.22,clear-day,rain,63.88,63.88,1440140400,1440198000,1440212186,1011.87,8.11,60.88,60.88,250,1440198000,1440162000
8/22/2015,Clear throughout the day.,1440250314,1440230400,0.25,clear-day,rain,67.59,67.59,1440226800,1440277200,1440298505,1012.81,6.5,61.77,61.77,258,1440277200,1440230400
8/23/2015,Clear throughout the day.,1440336765,1440324000,0.29,clear-day,rain,66.5,66.5,1440313200,1440363600,1440384823,1015.22,7.59,62,62,268,1440363600,1440324000
8/24/2015,Clear throughout the day.,1440423217,1440421200,0.32,clear-day,rain,68.94,68.94,1440399600,1440460800,1440471140,1016.21,7.46,61.65,61.65,267,1440460800,1440421200
8/25/2015,Clear throughout the day.,1440509669,1440514800,0.35,clear-day,rain,67.29,67.29,1440486000,1440540000,1440557456,1015.23,6.16,60.35,60.35,266,1440540000,1440514800
8/26/2015,Clear throughout the day.,1440596120,1440586800,0.39,clear-day,rain,73.76,73.76,1440572400,1440637200,1440643772,1015.87,4.08,59.88,59.88,262,1440637200,1440586800
8/27/2015,Clear throughout the day.,1440682572,1440666000,0.42,clear-day,rain,77.53,77.53,1440658800,1440723600,1440730087,1016.08,3.06,64.21,64.21,250,1440723600,1440666000
8/28/2015,Clear throughout the day.,1440769023,1440759600,0.46,clear-day,rain,,,1440745200,,1440816401,1013.22,1.59,68.65,68.65,186,,1440759600
8/31/2015,Clear throughout the day.,1441028376,1441029600,0.57,clear-day,rain,,,1441004400,,1441075339,1013.36,2.42,62.85,62.85,191,,1441029600
8/31/2015,Clear throughout the day.,1441028376,1441083600,0.57,clear-day,rain,71.7,71.7,1441004400,1441058400,1441075339,1012.61,4.08,62,62,242,1441058400,1441083600
9/1/2015,Clear throughout the day.,1441114827,1441116000,0.61,clear-day,rain,69.68,69.68,1441090800,1441148400,1441161650,1011.76,5.87,62.44,62.44,236,1441148400,1441116000
9/2/2015,Clear throughout the day.,1441201277,1441191600,0.65,clear-day,rain,67.53,67.53,1441177200,1441231200,1441247961,1013.23,8.65,61.88,61.88,245,1441231200,1441191600
9/3/2015,Clear throughout the day.,1441287728,1441292400,0.69,clear-day,rain,65.8,65.8,1441263600,1441317600,1441334271,1011.84,6.81,60.88,60.88,234,1441317600,1441292400
9/4/2015,Clear throughout the day.,1441374178,1441375200,0.72,clear-day,rain,67.85,67.85,1441350000,1441400400,1441420581,1010.82,5.06,58.53,58.53,219,1441400400,1441375200
9/5/2015,Clear throughout the day.,1441460629,1441461600,0.76,clear-day,rain,72.82,72.82,1441436400,1441486800,1441506890,1013.84,2.69,58.82,58.82,280,1441486800,1441461600
